icon_type,file_path,file_name,stem,dir,candidate_name,canonical_service_name,coarse_class,service_code_mapped,matched
service,Architecture-Service-Icons_02072025/Arch_Storage/16/Arch_AWS-Snowball_16.svg,Arch_AWS-Snowball_16.svg,Arch_AWS-Snowball_16,16,Arch AWS Snowball,aws snowball,Migration & Transfer,snowball,True
service,Architecture-Service-Icons_02072025/Arch_Storage/16/Arch_Amazon-FSx-for-NetApp-ONTAP_16.svg,Arch_Amazon-FSx-for-NetApp-ONTAP_16.svg,Arch_Amazon-FSx-for-NetApp-ONTAP_16,16,Arch Amazon FSx for NetApp ONTAP,amazon fsx,Storage,fsx,True
service,Architecture-Service-Icons_02072025/Arch_Storage/32/Arch_AWS-Snowball-Edge_32.svg,Arch_AWS-Snowball-Edge_32.svg,Arch_AWS-Snowball-Edge_32,32,Arch AWS Snowball Edge,aws snowball,Migration & Transfer,snowball,True
service,Architecture-Service-Icons_02072025/Arch_Storage/32/Arch_Amazon-FSx-for-OpenZFS_32.svg,Arch_Amazon-FSx-for-OpenZFS_32.svg,Arch_Amazon-FSx-for-OpenZFS_32,32,Arch Amazon FSx for OpenZFS,amazon fsx,Storage,fsx,True
service,Architecture-Service-Icons_02072025/Arch_Storage/32/Arch_Amazon-FSx-for-Lustre_32.svg,Arch_Amazon-FSx-for-Lustre_32.svg,Arch_Amazon-FSx-for-Lustre_32,32,Arch Amazon FSx for Lustre,amazon fsx,Storage,fsx,True
service,Architecture-Service-Icons_02072025/Arch_Storage/32/Arch_AWS-Elastic-Disaster-Recovery_32.svg,Arch_AWS-Elastic-Disaster-Recovery_32.svg,Arch_AWS-Elastic-Disaster-Recovery_32,32,Arch AWS Elastic Disaster Recovery,,,,False
service,Architecture-Service-Icons_02072025/Arch_Storage/32/Arch_Amazon-File-Cache_32.svg,Arch_Amazon-File-Cache_32.svg,Arch_Amazon-File-Cache_32,32,Arch Amazon File Cache,,,,False
service,Architecture-Service-Icons_02072025/Arch_Storage/32/Arch_Amazon-Simple-Storage-Service_32.svg,Arch_Amazon-Simple-Storage-Service_32.svg,Arch_Amazon-Simple-Storage-Service_32,32,Arch Amazon Simple Storage Service,,,,False
service,Architecture-Service-Icons_02072025/Arch_Storage/32/Arch_Amazon-FSx-for-WFS_32.svg,Arch_Amazon-FSx-for-WFS_32.svg,Arch_Amazon-FSx-for-WFS_32,32,Arch Amazon FSx for WFS,amazon fsx,Storage,fsx,True
service,Architecture-Service-Icons_02072025/Arch_Storage/32/Arch_AWS-Snowball_32.svg,Arch_AWS-Snowball_32.svg,Arch_AWS-Snowball_32,32,Arch AWS Snowball,aws snowball,Migration & Transfer,snowball,True
service,Architecture-Service-Icons_02072025/Arch_Storage/32/Arch_AWS-Storage-Gateway_32.svg,Arch_AWS-Storage-Gateway_32.svg,Arch_AWS-Storage-Gateway_32,32,Arch AWS Storage Gateway,aws storage gateway,Storage,storagegateway,True
service,Architecture-Service-Icons_02072025/Arch_Storage/32/Arch_Amazon-Simple-Storage-Service-Glacier_32.svg,Arch_Amazon-Simple-Storage-Service-Glacier_32.svg,Arch_Amazon-Simple-Storage-Service-Glacier_32,32,Arch Amazon Simple Storage Service Glacier,,,,False
service,Architecture-Service-Icons_02072025/Arch_Storage/32/Arch_Amazon-FSx-for-NetApp-ONTAP_32.svg,Arch_Amazon-FSx-for-NetApp-ONTAP_32.svg,Arch_Amazon-FSx-for-NetApp-ONTAP_32,32,Arch Amazon FSx for NetApp ONTAP,amazon fsx,Storage,fsx,True
service,Architecture-Service-Icons_02072025/Arch_Storage/32/Arch_Amazon-S3-on-Outposts_32.svg,Arch_Amazon-S3-on-Outposts_32.svg,Arch_Amazon-S3-on-Outposts_32,32,Arch Amazon S3 on Outposts,amazon s3,Storage,s3,True
service,Architecture-Service-Icons_02072025/Arch_Storage/32/Arch_Amazon-EFS_32.svg,Arch_Amazon-EFS_32.svg,Arch_Amazon-EFS_32,32,Arch Amazon EFS,amazon efs,Storage,efs,True
service,Architecture-Service-Icons_02072025/Arch_Storage/32/Arch_Amazon-Elastic-Block-Store_32.svg,Arch_Amazon-Elastic-Block-Store_32.svg,Arch_Amazon-Elastic-Block-Store_32,32,Arch Amazon Elastic Block Store,,,,False
service,Architecture-Service-Icons_02072025/Arch_Storage/32/Arch_Amazon-FSx_32.svg,Arch_Amazon-FSx_32.svg,Arch_Amazon-FSx_32,32,Arch Amazon FSx,amazon fsx,Storage,fsx,True
service,Architecture-Service-Icons_02072025/Arch_Storage/32/Arch_AWS-Backup_32.svg,Arch_AWS-Backup_32.svg,Arch_AWS-Backup_32,32,Arch AWS Backup,aws backup,Storage,backup,True
service,Architecture-Service-Icons_02072025/Arch_Storage/48/Arch_Amazon-FSx-for-NetApp-ONTAP_48.svg,Arch_Amazon-FSx-for-NetApp-ONTAP_48.svg,Arch_Amazon-FSx-for-NetApp-ONTAP_48,48,Arch Amazon FSx for NetApp ONTAP,amazon fsx,Storage,fsx,True
service,Architecture-Service-Icons_02072025/Arch_Storage/48/Arch_AWS-Storage-Gateway_48.svg,Arch_AWS-Storage-Gateway_48.svg,Arch_AWS-Storage-Gateway_48,48,Arch AWS Storage Gateway,aws storage gateway,Storage,storagegateway,True
service,Architecture-Service-Icons_02072025/Arch_Storage/48/Arch_Amazon-S3-on-Outposts_48.svg,Arch_Amazon-S3-on-Outposts_48.svg,Arch_Amazon-S3-on-Outposts_48,48,Arch Amazon S3 on Outposts,amazon s3,Storage,s3,True
service,Architecture-Service-Icons_02072025/Arch_Storage/48/Arch_Amazon-File-Cache_48.svg,Arch_Amazon-File-Cache_48.svg,Arch_Amazon-File-Cache_48,48,Arch Amazon File Cache,,,,False
service,Architecture-Service-Icons_02072025/Arch_Storage/48/Arch_Amazon-Elastic-Block-Store_48.svg,Arch_Amazon-Elastic-Block-Store_48.svg,Arch_Amazon-Elastic-Block-Store_48,48,Arch Amazon Elastic Block Store,,,,False
service,Architecture-Service-Icons_02072025/Arch_Storage/48/Arch_Amazon-FSx-for-WFS_48.svg,Arch_Amazon-FSx-for-WFS_48.svg,Arch_Amazon-FSx-for-WFS_48,48,Arch Amazon FSx for WFS,amazon fsx,Storage,fsx,True
service,Architecture-Service-Icons_02072025/Arch_Storage/48/Arch_Amazon-EFS_48.svg,Arch_Amazon-EFS_48.svg,Arch_Amazon-EFS_48,48,Arch Amazon EFS,amazon efs,Storage,efs,True
service,Architecture-Service-Icons_02072025/Arch_Storage/48/Arch_Amazon-Simple-Storage-Service_48.svg,Arch_Amazon-Simple-Storage-Service_48.svg,Arch_Amazon-Simple-Storage-Service_48,48,Arch Amazon Simple Storage Service,,,,False
service,Architecture-Service-Icons_02072025/Arch_Storage/48/Arch_Amazon-FSx-for-OpenZFS_48.svg,Arch_Amazon-FSx-for-OpenZFS_48.svg,Arch_Amazon-FSx-for-OpenZFS_48,48,Arch Amazon FSx for OpenZFS,amazon fsx,Storage,fsx,True
service,Architecture-Service-Icons_02072025/Arch_Storage/48/Arch_AWS-Snowball_48.svg,Arch_AWS-Snowball_48.svg,Arch_AWS-Snowball_48,48,Arch AWS Snowball,aws snowball,Migration & Transfer,snowball,True
service,Architecture-Service-Icons_02072025/Arch_Storage/48/Arch_Amazon-FSx_48.svg,Arch_Amazon-FSx_48.svg,Arch_Amazon-FSx_48,48,Arch Amazon FSx,amazon fsx,Storage,fsx,True
service,Architecture-Service-Icons_02072025/Arch_Storage/48/Arch_AWS-Snowball-Edge_48.svg,Arch_AWS-Snowball-Edge_48.svg,Arch_AWS-Snowball-Edge_48,48,Arch AWS Snowball Edge,aws snowball,Migration & Transfer,snowball,True
service,Architecture-Service-Icons_02072025/Arch_Storage/48/Arch_AWS-Backup_48.svg,Arch_AWS-Backup_48.svg,Arch_AWS-Backup_48,48,Arch AWS Backup,aws backup,Storage,backup,True
service,Architecture-Service-Icons_02072025/Arch_Storage/48/Arch_Amazon-Simple-Storage-Service-Glacier_48.svg,Arch_Amazon-Simple-Storage-Service-Glacier_48.svg,Arch_Amazon-Simple-Storage-Service-Glacier_48,48,Arch Amazon Simple Storage Service Glacier,,,,False
service,Architecture-Service-Icons_02072025/Arch_Storage/48/Arch_AWS-Elastic-Disaster-Recovery_48.svg,Arch_AWS-Elastic-Disaster-Recovery_48.svg,Arch_AWS-Elastic-Disaster-Recovery_48,48,Arch AWS Elastic Disaster Recovery,,,,False
service,Architecture-Service-Icons_02072025/Arch_Storage/48/Arch_Amazon-FSx-for-Lustre_48.svg,Arch_Amazon-FSx-for-Lustre_48.svg,Arch_Amazon-FSx-for-Lustre_48,48,Arch Amazon FSx for Lustre,amazon fsx,Storage,fsx,True
service,Architecture-Service-Icons_02072025/Arch_Cloud-Financial-Management/64/Arch_AWS-Cost-and-Usage-Report_64.svg,Arch_AWS-Cost-and-Usage-Report_64.svg,Arch_AWS-Cost-and-Usage-Report_64,64,Arch AWS Cost and Usage Report,,,,False
service,Architecture-Service-Icons_02072025/Arch_Cloud-Financial-Management/64/Arch_Savings-Plans_64.svg,Arch_Savings-Plans_64.svg,Arch_Savings-Plans_64,64,Arch Savings Plans,,,,False
service,Architecture-Service-Icons_02072025/Arch_Cloud-Financial-Management/64/Arch_AWS-Cost-Explorer_64.svg,Arch_AWS-Cost-Explorer_64.svg,Arch_AWS-Cost-Explorer_64,64,Arch AWS Cost Explorer,,,,False
service,Architecture-Service-Icons_02072025/Arch_Cloud-Financial-Management/64/Arch_AWS-Billing-Conductor_64.svg,Arch_AWS-Billing-Conductor_64.svg,Arch_AWS-Billing-Conductor_64,64,Arch AWS Billing Conductor,,,,False
service,Architecture-Service-Icons_02072025/Arch_Cloud-Financial-Management/64/Arch_Reserved-Instance-Reporting_64.svg,Arch_Reserved-Instance-Reporting_64.svg,Arch_Reserved-Instance-Reporting_64,64,Arch Reserved Instance Reporting,,,,False
service,Architecture-Service-Icons_02072025/Arch_Cloud-Financial-Management/64/Arch_AWS-Budgets_64.svg,Arch_AWS-Budgets_64.svg,Arch_AWS-Budgets_64,64,Arch AWS Budgets,,,,False
service,Architecture-Service-Icons_02072025/Arch_Cloud-Financial-Management/16/Arch_Savings-Plans_16.svg,Arch_Savings-Plans_16.svg,Arch_Savings-Plans_16,16,Arch Savings Plans,,,,False
service,Architecture-Service-Icons_02072025/Arch_Cloud-Financial-Management/16/Arch_AWS-Billing-Conductor_16.svg,Arch_AWS-Billing-Conductor_16.svg,Arch_AWS-Billing-Conductor_16,16,Arch AWS Billing Conductor,,,,False
service,Architecture-Service-Icons_02072025/Arch_Cloud-Financial-Management/16/Arch_AWS-Cost-and-Usage-Report_16.svg,Arch_AWS-Cost-and-Usage-Report_16.svg,Arch_AWS-Cost-and-Usage-Report_16,16,Arch AWS Cost and Usage Report,,,,False
service,Architecture-Service-Icons_02072025/Arch_Cloud-Financial-Management/16/Arch_AWS-Budgets_16.svg,Arch_AWS-Budgets_16.svg,Arch_AWS-Budgets_16,16,Arch AWS Budgets,,,,False
service,Architecture-Service-Icons_02072025/Arch_Cloud-Financial-Management/16/Arch_AWS-Cost-Explorer_16.svg,Arch_AWS-Cost-Explorer_16.svg,Arch_AWS-Cost-Explorer_16,16,Arch AWS Cost Explorer,,,,False
service,Architecture-Service-Icons_02072025/Arch_Cloud-Financial-Management/16/Arch_Reserved-Instance-Reporting_16.svg,Arch_Reserved-Instance-Reporting_16.svg,Arch_Reserved-Instance-Reporting_16,16,Arch Reserved Instance Reporting,,,,False
service,Architecture-Service-Icons_02072025/Arch_Cloud-Financial-Management/32/Arch_AWS-Cost-Explorer_32.svg,Arch_AWS-Cost-Explorer_32.svg,Arch_AWS-Cost-Explorer_32,32,Arch AWS Cost Explorer,,,,False
service,Architecture-Service-Icons_02072025/Arch_Cloud-Financial-Management/32/Arch_AWS-Cost-and-Usage-Report_32.svg,Arch_AWS-Cost-and-Usage-Report_32.svg,Arch_AWS-Cost-and-Usage-Report_32,32,Arch AWS Cost and Usage Report,,,,False
service,Architecture-Service-Icons_02072025/Arch_Cloud-Financial-Management/32/Arch_Savings-Plans_32.svg,Arch_Savings-Plans_32.svg,Arch_Savings-Plans_32,32,Arch Savings Plans,,,,False
service,Architecture-Service-Icons_02072025/Arch_Cloud-Financial-Management/32/Arch_AWS-Billing-Conductor_32.svg,Arch_AWS-Billing-Conductor_32.svg,Arch_AWS-Billing-Conductor_32,32,Arch AWS Billing Conductor,,,,False
service,Architecture-Service-Icons_02072025/Arch_Cloud-Financial-Management/32/Arch_Reserved-Instance-Reporting_32.svg,Arch_Reserved-Instance-Reporting_32.svg,Arch_Reserved-Instance-Reporting_32,32,Arch Reserved Instance Reporting,,,,False
service,Architecture-Service-Icons_02072025/Arch_Cloud-Financial-Management/32/Arch_AWS-Budgets_32.svg,Arch_AWS-Budgets_32.svg,Arch_AWS-Budgets_32,32,Arch AWS Budgets,,,,False
service,Architecture-Service-Icons_02072025/Arch_Cloud-Financial-Management/48/Arch_Reserved-Instance-Reporting_48.svg,Arch_Reserved-Instance-Reporting_48.svg,Arch_Reserved-Instance-Reporting_48,48,Arch Reserved Instance Reporting,,,,False
service,Architecture-Service-Icons_02072025/Arch_Cloud-Financial-Management/48/Arch_Savings-Plans_48.svg,Arch_Savings-Plans_48.svg,Arch_Savings-Plans_48,48,Arch Savings Plans,,,,False
service,Architecture-Service-Icons_02072025/Arch_Cloud-Financial-Management/48/Arch_AWS-Budgets_48.svg,Arch_AWS-Budgets_48.svg,Arch_AWS-Budgets_48,48,Arch AWS Budgets,,,,False
service,Architecture-Service-Icons_02072025/Arch_Cloud-Financial-Management/48/Arch_AWS-Cost-Explorer_48.svg,Arch_AWS-Cost-Explorer_48.svg,Arch_AWS-Cost-Explorer_48,48,Arch AWS Cost Explorer,,,,False
service,Architecture-Service-Icons_02072025/Arch_Cloud-Financial-Management/48/Arch_AWS-Billing-Conductor_48.svg,Arch_AWS-Billing-Conductor_48.svg,Arch_AWS-Billing-Conductor_48,48,Arch AWS Billing Conductor,,,,False
service,Architecture-Service-Icons_02072025/Arch_Cloud-Financial-Management/48/Arch_AWS-Cost-and-Usage-Report_48.svg,Arch_AWS-Cost-and-Usage-Report_48.svg,Arch_AWS-Cost-and-Usage-Report_48,48,Arch AWS Cost and Usage Report,,,,False
service,Architecture-Service-Icons_02072025/Arch_Database/64/Arch_Amazon-DocumentDB_64.svg,Arch_Amazon-DocumentDB_64.svg,Arch_Amazon-DocumentDB_64,64,Arch Amazon DocumentDB,amazon documentdb,Database,docdb,True
service,Architecture-Service-Icons_02072025/Arch_Database/64/Arch_AWS-Database-Migration-Service_64.svg,Arch_AWS-Database-Migration-Service_64.svg,Arch_AWS-Database-Migration-Service_64,64,Arch AWS Database Migration Service,aws database migration service,Migration & Transfer,dms,True
service,Architecture-Service-Icons_02072025/Arch_Database/64/Arch_Amazon-ElastiCache_64.svg,Arch_Amazon-ElastiCache_64.svg,Arch_Amazon-ElastiCache_64,64,Arch Amazon ElastiCache,amazon elasticache,Database,elasticache,True
service,Architecture-Service-Icons_02072025/Arch_Database/64/Arch_Amazon-DynamoDB_64.svg,Arch_Amazon-DynamoDB_64.svg,Arch_Amazon-DynamoDB_64,64,Arch Amazon DynamoDB,amazon dynamodb,Database,dynamodb,True
service,Architecture-Service-Icons_02072025/Arch_Database/64/Arch_Amazon-RDS_64.svg,Arch_Amazon-RDS_64.svg,Arch_Amazon-RDS_64,64,Arch Amazon RDS,amazon rds,Database,rds,True
service,Architecture-Service-Icons_02072025/Arch_Database/64/Arch_Oracle-Database-at-AWS_64.svg,Arch_Oracle-Database-at-AWS_64.svg,Arch_Oracle-Database-at-AWS_64,64,Arch Oracle Database at AWS,,,,False
service,Architecture-Service-Icons_02072025/Arch_Database/64/Arch_Amazon-Timestream_64.svg,Arch_Amazon-Timestream_64.svg,Arch_Amazon-Timestream_64,64,Arch Amazon Timestream,,,,False
service,Architecture-Service-Icons_02072025/Arch_Database/64/Arch_Amazon-Aurora_64.svg,Arch_Amazon-Aurora_64.svg,Arch_Amazon-Aurora_64,64,Arch Amazon Aurora,amazon aurora,Database,rds,True
service,Architecture-Service-Icons_02072025/Arch_Database/64/Arch_Amazon-Keyspaces_64.svg,Arch_Amazon-Keyspaces_64.svg,Arch_Amazon-Keyspaces_64,64,Arch Amazon Keyspaces,,,,False
service,Architecture-Service-Icons_02072025/Arch_Database/64/Arch_Amazon-MemoryDB_64.svg,Arch_Amazon-MemoryDB_64.svg,Arch_Amazon-MemoryDB_64,64,Arch Amazon MemoryDB,,,,False
service,Architecture-Service-Icons_02072025/Arch_Database/64/Arch_Amazon-Neptune_64.svg,Arch_Amazon-Neptune_64.svg,Arch_Amazon-Neptune_64,64,Arch Amazon Neptune,amazon neptune,Database,neptune,True
service,Architecture-Service-Icons_02072025/Arch_Database/16/Arch_Oracle-Database-at-AWS_16.svg,Arch_Oracle-Database-at-AWS_16.svg,Arch_Oracle-Database-at-AWS_16,16,Arch Oracle Database at AWS,,,,False
service,Architecture-Service-Icons_02072025/Arch_Database/16/Arch_Amazon-DocumentDB_16.svg,Arch_Amazon-DocumentDB_16.svg,Arch_Amazon-DocumentDB_16,16,Arch Amazon DocumentDB,amazon documentdb,Database,docdb,True
service,Architecture-Service-Icons_02072025/Arch_Database/16/Arch_Amazon-Neptune_16.svg,Arch_Amazon-Neptune_16.svg,Arch_Amazon-Neptune_16,16,Arch Amazon Neptune,amazon neptune,Database,neptune,True
service,Architecture-Service-Icons_02072025/Arch_Database/16/Arch_AWS-Database-Migration-Service_16.svg,Arch_AWS-Database-Migration-Service_16.svg,Arch_AWS-Database-Migration-Service_16,16,Arch AWS Database Migration Service,aws database migration service,Migration & Transfer,dms,True
service,Architecture-Service-Icons_02072025/Arch_Database/16/Arch_Amazon-DynamoDB_16.svg,Arch_Amazon-DynamoDB_16.svg,Arch_Amazon-DynamoDB_16,16,Arch Amazon DynamoDB,amazon dynamodb,Database,dynamodb,True
service,Architecture-Service-Icons_02072025/Arch_Database/16/Arch_Amazon-Aurora_16.svg,Arch_Amazon-Aurora_16.svg,Arch_Amazon-Aurora_16,16,Arch Amazon Aurora,amazon aurora,Database,rds,True
service,Architecture-Service-Icons_02072025/Arch_Database/16/Arch_Amazon-MemoryDB_16.svg,Arch_Amazon-MemoryDB_16.svg,Arch_Amazon-MemoryDB_16,16,Arch Amazon MemoryDB,,,,False
service,Architecture-Service-Icons_02072025/Arch_Database/16/Arch_Amazon-Timestream_16.svg,Arch_Amazon-Timestream_16.svg,Arch_Amazon-Timestream_16,16,Arch Amazon Timestream,,,,False
service,Architecture-Service-Icons_02072025/Arch_Database/16/Arch_Amazon-ElastiCache_16.svg,Arch_Amazon-ElastiCache_16.svg,Arch_Amazon-ElastiCache_16,16,Arch Amazon ElastiCache,amazon elasticache,Database,elasticache,True
service,Architecture-Service-Icons_02072025/Arch_Database/16/Arch_Amazon-RDS_16.svg,Arch_Amazon-RDS_16.svg,Arch_Amazon-RDS_16,16,Arch Amazon RDS,amazon rds,Database,rds,True
service,Architecture-Service-Icons_02072025/Arch_Database/16/Arch_Amazon-Keyspaces_16.svg,Arch_Amazon-Keyspaces_16.svg,Arch_Amazon-Keyspaces_16,16,Arch Amazon Keyspaces,,,,False
service,Architecture-Service-Icons_02072025/Arch_Database/32/Arch_Amazon-Neptune_32.svg,Arch_Amazon-Neptune_32.svg,Arch_Amazon-Neptune_32,32,Arch Amazon Neptune,amazon neptune,Database,neptune,True
service,Architecture-Service-Icons_02072025/Arch_Database/32/Arch_AWS-Database-Migration-Service_32.svg,Arch_AWS-Database-Migration-Service_32.svg,Arch_AWS-Database-Migration-Service_32,32,Arch AWS Database Migration Service,aws database migration service,Migration & Transfer,dms,True
service,Architecture-Service-Icons_02072025/Arch_Database/32/Arch_Amazon-ElastiCache_32.svg,Arch_Amazon-ElastiCache_32.svg,Arch_Amazon-ElastiCache_32,32,Arch Amazon ElastiCache,amazon elasticache,Database,elasticache,True
service,Architecture-Service-Icons_02072025/Arch_Database/32/Arch_Amazon-Timestream_32.svg,Arch_Amazon-Timestream_32.svg,Arch_Amazon-Timestream_32,32,Arch Amazon Timestream,,,,False
service,Architecture-Service-Icons_02072025/Arch_Database/32/Arch_Amazon-DynamoDB_32.svg,Arch_Amazon-DynamoDB_32.svg,Arch_Amazon-DynamoDB_32,32,Arch Amazon DynamoDB,amazon dynamodb,Database,dynamodb,True
service,Architecture-Service-Icons_02072025/Arch_Database/32/Arch_Amazon-DocumentDB_32.svg,Arch_Amazon-DocumentDB_32.svg,Arch_Amazon-DocumentDB_32,32,Arch Amazon DocumentDB,amazon documentdb,Database,docdb,True
service,Architecture-Service-Icons_02072025/Arch_Database/32/Arch_Oracle-Database-at-AWS_32.svg,Arch_Oracle-Database-at-AWS_32.svg,Arch_Oracle-Database-at-AWS_32,32,Arch Oracle Database at AWS,,,,False
service,Architecture-Service-Icons_02072025/Arch_Database/32/Arch_Amazon-Aurora_32.svg,Arch_Amazon-Aurora_32.svg,Arch_Amazon-Aurora_32,32,Arch Amazon Aurora,amazon aurora,Database,rds,True
service,Architecture-Service-Icons_02072025/Arch_Database/32/Arch_Amazon-MemoryDB_32.svg,Arch_Amazon-MemoryDB_32.svg,Arch_Amazon-MemoryDB_32,32,Arch Amazon MemoryDB,,,,False
service,Architecture-Service-Icons_02072025/Arch_Database/32/Arch_Amazon-RDS_32.svg,Arch_Amazon-RDS_32.svg,Arch_Amazon-RDS_32,32,Arch Amazon RDS,amazon rds,Database,rds,True
service,Architecture-Service-Icons_02072025/Arch_Database/32/Arch_Amazon-Keyspaces_32.svg,Arch_Amazon-Keyspaces_32.svg,Arch_Amazon-Keyspaces_32,32,Arch Amazon Keyspaces,,,,False
service,Architecture-Service-Icons_02072025/Arch_Database/48/Arch_Amazon-DocumentDB_48.svg,Arch_Amazon-DocumentDB_48.svg,Arch_Amazon-DocumentDB_48,48,Arch Amazon DocumentDB,amazon documentdb,Database,docdb,True
service,Architecture-Service-Icons_02072025/Arch_Database/48/Arch_Amazon-Keyspaces_48.svg,Arch_Amazon-Keyspaces_48.svg,Arch_Amazon-Keyspaces_48,48,Arch Amazon Keyspaces,,,,False
service,Architecture-Service-Icons_02072025/Arch_Database/48/Arch_Amazon-Neptune_48.svg,Arch_Amazon-Neptune_48.svg,Arch_Amazon-Neptune_48,48,Arch Amazon Neptune,amazon neptune,Database,neptune,True
service,Architecture-Service-Icons_02072025/Arch_Database/48/Arch_Amazon-Aurora_48.svg,Arch_Amazon-Aurora_48.svg,Arch_Amazon-Aurora_48,48,Arch Amazon Aurora,amazon aurora,Database,rds,True
service,Architecture-Service-Icons_02072025/Arch_Database/48/Arch_AWS-Database-Migration-Service_48.svg,Arch_AWS-Database-Migration-Service_48.svg,Arch_AWS-Database-Migration-Service_48,48,Arch AWS Database Migration Service,aws database migration service,Migration & Transfer,dms,True
service,Architecture-Service-Icons_02072025/Arch_Database/48/Arch_Amazon-Timestream_48.svg,Arch_Amazon-Timestream_48.svg,Arch_Amazon-Timestream_48,48,Arch Amazon Timestream,,,,False
service,Architecture-Service-Icons_02072025/Arch_Database/48/Arch_Oracle-Database-at-AWS_48.svg,Arch_Oracle-Database-at-AWS_48.svg,Arch_Oracle-Database-at-AWS_48,48,Arch Oracle Database at AWS,,,,False
service,Architecture-Service-Icons_02072025/Arch_Database/48/Arch_Amazon-RDS_48.svg,Arch_Amazon-RDS_48.svg,Arch_Amazon-RDS_48,48,Arch Amazon RDS,amazon rds,Database,rds,True
service,Architecture-Service-Icons_02072025/Arch_Database/48/Arch_Amazon-ElastiCache_48.svg,Arch_Amazon-ElastiCache_48.svg,Arch_Amazon-ElastiCache_48,48,Arch Amazon ElastiCache,amazon elasticache,Database,elasticache,True
service,Architecture-Service-Icons_02072025/Arch_Database/48/Arch_Amazon-DynamoDB_48.svg,Arch_Amazon-DynamoDB_48.svg,Arch_Amazon-DynamoDB_48,48,Arch Amazon DynamoDB,amazon dynamodb,Database,dynamodb,True
service,Architecture-Service-Icons_02072025/Arch_Database/48/Arch_Amazon-MemoryDB_48.svg,Arch_Amazon-MemoryDB_48.svg,Arch_Amazon-MemoryDB_48,48,Arch Amazon MemoryDB,,,,False
service,Architecture-Service-Icons_02072025/Arch_Customer-Enablement/64/Arch_AWS-rePost_64.svg,Arch_AWS-rePost_64.svg,Arch_AWS-rePost_64,64,Arch AWS rePost,,,,False
service,Architecture-Service-Icons_02072025/Arch_Customer-Enablement/64/Arch_AWS-Professional-Services_64.svg,Arch_AWS-Professional-Services_64.svg,Arch_AWS-Professional-Services_64,64,Arch AWS Professional Services,,,,False
